env_code,pop_code,ril_code,Prd_trait_mean,Prd_trait_kPara,Obs_trait,Line_mean
TXH2,1,PHP38/PHW30,127.172,149.142,107.755,138.674444444444
ARH1,1,PHP38/PHW53,93.404,132.433,40.615,148.577222222222
ARH2,1,PHP38/PHW53,134.524,90.976,151,136.312222222222
GAH1,1,PHP38/PHW53,107.29,120.567,115.375,140.270555555556
IAH1,1,PHP38/PHW53,194.101,209.756,175.075,133.637222222222
IAH3,1,PHP38/PHW53,219.483,152.096,219.855,128.661666666667
NCH1,1,PHP38/PHW53,124.231,84.073,127.96,138.872222222222
TXH1-Dry,1,PHP38/PHW53,157.502,NA,167.255,134.506111111111
TXH1-Early,1,PHP38/PHW53,169.504,NA,172.86,133.883333333333
TXH1-Late,1,PHP38/PHW53,56.887,NA,92.31,142.833333333333
TXH2,1,PHP38/PHW53,123.47,143.347,115.505,140.256111111111
ARH1,1,PHP38/Q381,61.868,105.604,103.815,117.855555555556
ARH2,1,PHP38/Q381,110.984,81.277,153.715,112.311111111111
GAH1,1,PHP38/Q381,101.651,120.868,53.155,123.484444444444
IAH1,1,PHP38/Q381,152.967,158.322,161.025,111.498888888889
IAH3,1,PHP38/Q381,168.698,127.665,188.035,108.497777777778
NCH1,1,PHP38/Q381,105.846,84.331,113.98,116.726111111111
TXH1-Dry,1,PHP38/Q381,132.295,NA,129.17,115.038333333333
TXH1-Early,1,PHP38/Q381,143.397,NA,122.845,115.741111111111
TXH1-Late,1,PHP38/Q381,62.07,NA,71.96,121.395
TXH2,1,PHP38/Q381,110.021,132.656,66.815,121.966666666667
ARH1,1,PHP85/3IIH6,96.812,182.859,62.1,187.969293486667
ARH2,1,PHP85/3IIH6,146.681,169.159,157.085,181.636960153333
DEH1,1,PHP85/3IIH6,191.318,181.313,207.26,178.291960153333
IAH1,1,PHP85/3IIH6,211.625,195.99,207.715,178.26162682
IAH2,1,PHP85/3IIH6,166.139,197.568,197.65,178.93262682
IAH3,1,PHP85/3IIH6,255.316,188.738,220.665,177.398293486667
IAH4,1,PHP85/3IIH6,194.892,160.898,224.57,177.137960153333
ILH1,1,PHP85/3IIH6,191.357,NA,188.44,179.54662682
INH1,1,PHP85/3IIH6,214.061,155.519,211.795,177.98962682
MIH1,1,PHP85/3IIH6,173.762,175.836,174.9,180.449293486667
MOH1,1,PHP85/3IIH6,159.872,175.165,109.675,184.79762682
NYH1,1,PHP85/3IIH6,125.877,205.235,123.705,183.862293486667
NYH2,1,PHP85/3IIH6,191.36,171.987,196.38,179.017293486667
OHH1,1,PHP85/3IIH6,164.167,190.653,198.04,178.90662682
WIH1,1,PHP85/3IIH6,218.826,182.882,191.6619915,179.331827386667
WIH2,1,PHP85/3IIH6,203.568,164.481,209.9974108,178.1094661
ARH1,1,PHT69/3IIH6,126.405,164.59,57.39,169.34621406
ARH2,1,PHT69/3IIH6,139.788,152.58,142.35,163.68221406
DEH1,1,PHT69/3IIH6,171.744,164.393,158.61,162.59821406
IAH1,1,PHT69/3IIH6,184.262,175.599,179.875,161.180547393333
IAH2,1,PHT69/3IIH6,154.412,182.119,151.355,163.081880726667
IAH3,1,PHT69/3IIH6,208.392,166.05,208.075,159.300547393333
IAH4,1,PHT69/3IIH6,172.62,146.553,192.135,160.36321406
ILH1,1,PHT69/3IIH6,169.062,NA,182.57,161.000880726667
INH1,1,PHT69/3IIH6,188.648,146.554,160.85,162.448880726667
MIH1,1,PHT69/3IIH6,157.56,157.375,164.845,162.182547393333
MOH1,1,PHT69/3IIH6,145.545,146.765,143.445,163.60921406
NYH1,1,PHT69/3IIH6,115.313,173.277,165.485,162.139880726667
NYH2,1,PHT69/3IIH6,170.429,155.315,169.25,161.888880726667
OHH1,1,PHT69/3IIH6,151.927,171.387,167.185,162.026547393333
WIH1,1,PHT69/3IIH6,188.89,163.665,171.5853271,161.733192253333
WIH2,1,PHT69/3IIH6,178.569,149.121,182.5778838,161.00035514
ARH1,1,PHV37/3IIH6,129.262,177.647,91.995,176.678719046667
ARH2,1,PHV37/3IIH6,152.68,171.315,146.24,173.062385713333
DEH1,1,PHV37/3IIH6,180.601,174.01,154.015,172.54405238
IAH1,1,PHV37/3IIH6,191.411,176.638,178.215,170.930719046667
IAH2,1,PHV37/3IIH6,164.386,180.262,163.135,171.93605238
IAH3,1,PHV37/3IIH6,217.872,172.665,191.56,170.04105238
IAH4,1,PHV37/3IIH6,181.111,165.749,187.47,170.313719046667
ILH1,1,PHV37/3IIH6,178.64,NA,169.46,171.514385713333
INH1,1,PHV37/3IIH6,194.681,167.357,166.685,171.699385713333
MIH1,1,PHV37/3IIH6,167.369,170.355,171.38,171.386385713333
MOH1,1,PHV37/3IIH6,156.1,167.433,161.89,172.01905238
NYH1,1,PHV37/3IIH6,138.85,181.992,137.58,173.639719046667
NYH2,1,PHV37/3IIH6,174.817,164.953,226.62,167.703719046667
OHH1,1,PHV37/3IIH6,160.841,171.955,195.2,169.798385713333
WIH1,1,PHV37/3IIH6,191.397,170.244,203.04975315,169.275068836667
WIH2,1,PHV37/3IIH6,184.671,165.024,197.68103255,169.632983543333
ARH1,1,PHW52/LH185,105.934,164.893,158.445,173.653555675
ARH2,1,PHW52/LH185,167.708,156.859,168.62,173.191055675
COH1,1,PHW52/LH185,120.401,186.02,124.165,175.211737493182
DEH1,1,PHW52/LH185,202.935,188.952,230.955,170.357646584091
GAH1,1,PHW52/LH185,140.209,170.37,145.455,174.244010220455
IAH1,1,PHW52/LH185,221.31,231.352,208.76,171.366510220455
IAH2,1,PHW52/LH185,184.372,232.925,191.865,172.134464765909
IAH3,1,PHW52/LH185,249.406,207.337,250.9275,169.449805675
IAH4,1,PHW52/LH185,208.888,155.903,203.97,171.584237493182
ILH1,1,PHW52/LH185,204.407,NA,191.83,172.136055675
INH1,1,PHW52/LH185,223.009,143.155,215.985,171.038101129545
MOH1,1,PHW52/LH185,173.619,136.52,184.87,172.452419311364
NCH1,1,PHW52/LH185,158.224,155.47,121.295,175.342192038636
NEH3,1,PHW52/LH185,120.035,166.412,79.3,177.251055675
NEH4,1,PHW52/LH185,39.236,169.763,43.63,178.872419311364
NYH3,1,PHW52/LH185,189.587,NA,167.15,173.257873856818
OHH1,1,PHW52/LH185,181.601,209.04,218.345,170.930828402273
TXH1-Dry,1,PHW52/LH185,190.813,NA,170.775,173.093101129545
TXH1-Early,1,PHW52/LH185,203.79,NA,154.805,173.819010220455
TXH1-Late,1,PHW52/LH185,103.382,NA,90.415,176.745828402273
TXH2,1,PHW52/LH185,153.604,185.411,169.86,173.134692038636
WIH1,1,PHW52/LH185,220.962,187.867,253.40414075,169.337231095455
WIH2,1,PHW52/LH185,212.766,156.08,233.9965841,170.219392761364
ARH1,1,PHW52/LH210,140.416,171.689,171.985,182.168888888889
ARH2,1,PHW52/LH210,182.507,168.107,160.115,183.487777777778
GAH1,1,PHW52/LH210,161.305,173.092,187.195,180.478888888889
IAH1,1,PHW52/LH210,201.668,211.104,236.375,175.014444444444
IAH3,1,PHW52/LH210,236.259,216.761,212.935,177.618888888889
NCH1,1,PHW52/LH210,174.149,155.266,171.95,182.172777777778
TXH1-Dry,1,PHW52/LH210,192.129,NA,196.545,179.44
TXH1-Early,1,PHW52/LH210,200.09,NA,192.235,179.918888888889
TXH1-Late,1,PHW52/LH210,155.001,NA,119.475,188.003333333333
TXH2,1,PHW52/LH210,174.043,193.606,162.695,183.201111111111
ARH1,1,PHW52/PHJ65,121.796,161.523,149.575,164.711111111111
ARH2,1,PHW52/PHJ65,166.707,165.954,122.35,167.736111111111
GAH1,1,PHW52/PHJ65,142.269,160.264,169.835,162.46
IAH1,1,PHW52/PHJ65,196.049,214.51,184.12,160.872777777778
IAH3,1,PHW52/PHJ65,212.889,181.289,207.66,158.257222222222
NCH1,1,PHW52/PHJ65,152.941,138.696,177.25,161.636111111111
TXH1-Dry,1,PHW52/PHJ65,174.783,NA,179.15,161.425
TXH1-Early,1,PHW52/PHJ65,181.329,NA,184.96,160.779444444444
TXH1-Late,1,PHW52/PHJ65,144.946,NA,79.865,172.456666666667
TXH2,1,PHW52/PHJ65,151.529,170.959,177.21,161.640555555556
ARH1,1,PHW52/PHN47,115.935,169.142,69.525,178.953333333333
ARH2,1,PHW52/PHN47,166.512,132.693,163.785,168.48
GAH1,1,PHW52/PHN47,128.274,150.07,180.25,166.650555555556
IAH1,1,PHW52/PHN47,226.129,245.113,222.185,161.991111111111
